Datetime,Tweet Id,Text,Username,Likes,Retweets
2023-03-31 05:55:00+00:00,1641680474954137601,"When will #Raila and the Kenyan Media be held accountable for disinformation about IEBC and the SERVERS? That's the solution to these #MaandamanoThursdays and 
#MaandamanoTuesday #Maandamano #Demonstrations",PITAMINOR,0,0
2023-03-31 05:53:46+00:00,1641680165175455744,@ntvkenya @Ben_Kitili @DannMwangi @ntvkenya @NTVnewsroom  I've watched media coverage by independent media what happens is that the media covers from the police's side so that they can be protected when did this change are you part of the demos if you cover war will you cover it from alshabaabs side #Maandamano,SimpleSum2,0,0
2023-03-31 05:49:37+00:00,1641679120034672644,"Whoever organises demonstrations should be held responsible incase any damage is done during the demonstrations.
#Maandamano",3Barasa,0,0
2023-03-31 05:47:38+00:00,1641678618618126338,What is the use of elections if the mps cannot solve the high cost of living? If mps are useless then let's just elect a president and then maandamano daily. Simple really #Maandamano,GatonyeNg,0,0
2023-03-31 05:44:36+00:00,1641677855603015683,"Then you beat someone demonstrating to make your life better. 🤣🤣🤣🤣
Alafu mtu akisema Hamna akili mnakasirika 
#MaandamanoThursdays 
#Maandamano 
#MaandamanoMonday",VascoVick,1,0
2023-03-31 05:40:40+00:00,1641676865030049792,@FauzKhalid N how do we ensure our efforts r not endangered by next weeks #Maandamano,Samiekahura1,0,0
2023-03-31 05:40:02+00:00,1641676709014433793,@OliverMathenge good morning sir. What is Ruto's crime in this #maandamano? just three summary points.,nathanrobe,0,0
2023-03-31 05:38:03+00:00,1641676208222904321,"Raila Odinga will likely call for daily #Maandamano from Monday. He is visibly excited about it even as Kenyans count losses of lives, lost property, income and economic sabotage. Does Kalonzo still endorse it? Are some people above the law? Handcuffs can't work on them, really? https://t.co/nM0SytYWY4",smutoro,55,23
2023-03-31 05:37:02+00:00,1641675953351847936,"Ifikie Rigathi Gachagua gachietha and also the goons pretending to be #Maandamano protestors
https://t.co/uDDPijOcFT",YussufMwinyi,46,17
2023-03-31 05:34:03+00:00,1641675201401298944,"In heaven a conversation:
God: Why cry?
Kenya: #maandamano 
God: Who called for the protests?
Kenya: Baba
God: Again? Did you have to partake in them?
Kenya: It's our constitutional right.
God: Enjoy!🫡
Kenya:😭😭😭😭God you aren't fair.
God:🫡🫡!",Dr_Mndonye,9,3
2023-03-31 05:29:27+00:00,1641674041789431808,"The Media Council has condemned the brutal assault of journalists by the police as they covered Thursday's mass demonstrations.

Read more on https://t.co/8jrdbRL9UM

#Maandamano https://t.co/V8XNJP3Ehh",TheStarKenya,42,2
2023-03-31 05:27:25+00:00,1641673530331783168,"When all is dusted, all journos who covered #Maandamano will have horribly traumatic stories to tell.
#MaandamanoThursdays #MaandamanoMonday",ogetta_daniel,1,0
2023-03-31 05:26:34+00:00,1641673316690739200,"Karibuni KTN News Kenya leo adhuhuri tuangazie taifa lilivyokuwa wiki hii.
#simbamasaimara #tubadilishesystem #tgnkenya #TGN
#MaandamanoThursdays 
#Maandamano 
#MaandamanoMondays https://t.co/qf5f1LjnEZ",TGNKENYA,0,0
2023-03-31 05:25:19+00:00,1641673002537435136,"Karibuni KTN News Kenya leo adhuhuri tuangazie taifa lilivyokuwa wiki hii.
#simbamasaimara #tubadilishesystem #tgnkenya #TGN
#MaandamanoThursdays 
#Maandamano 
#MaandamanoMondays https://t.co/I16cGQBy8P",muthiorakariara,0,0
2023-03-31 05:24:53+00:00,1641672893007290368,"Good morning @NationMediaGrp @ntvkenya 

Please provide vehicles to your teams covering #Maandamano so that they don’t “borrow lifts” in Opposition’s vehicles. Not unless you all ride the same political agenda @FerdyOmondi @AfUncensored  

Because this vehicle below belongs to… https://t.co/QmVIBZwTTE",CaptKibet_,33,8
2023-03-31 05:22:13+00:00,1641672221390151681,"Wito ni wa amani kwa wote. Waandamanaji wana haki ila lazima wadumishe amani, askari wachunge kutumia nguvu kupita zaidi na wanasiasa na wachunge maneno yao ya kisiasa. Kila binadamu apaswa achunge maisha ya wananchi wanaohusika. #Maandamano #Kenya 🇰🇪",article19eafric,0,0
2023-03-31 05:22:12+00:00,1641672217929867265,"Tunakubaliana na  kamishna Waiganjo wa @IPOA_KE kuwa mbinu yanayoonekana kutumika na Inspekta Generali ya kuwaweka maafisa wake kukabiliana na waandamanaji kwa nguvu badala ya kuwasaidia  kutumia haki yao ya kuandamana, inazidi kuchangia vurugu badala ya amani. #Maandamano",article19eafric,0,0
2023-03-31 05:21:27+00:00,1641672028590686208,"@andaebarasa @ntvkenya @Ben_Kitili @RailaOdinga --@andaebarasa, whether there's no #Maandamano or #MaandamanoThursdays, still, there is The Media Bill and the Bill Of Rights #Ruto is violating. Why must a foreigner living in #Kenya telling that to a #Kenyan? I have enough evidence to point at the police.",RuudInKenya,0,0
2023-03-31 05:19:25+00:00,1641671518609457154,The City is no longer safe. Goons Everywhere. #Maandamano #TeargasMonday #MaandamanoThursdays #MEetingJISOOToday  https://t.co/55TPkWIuib via @YouTube,TheWhiteWalll,0,0
2023-03-31 05:16:04+00:00,1641670676573569024,"Come to think of it; 

#Baba, #Uhuru incognito &amp; #Azimio Nyef Nyef was MUTE. 

#Ruto heard about Bandits, &amp; #Kindiki blasted with FORCES. 

BOOM! #Maandamano ensued. 

.@KIMANIICHUNGWAH,  .@edwinsifuna, 

- are protests about the bandit's business? https://t.co/F0RUqezz8d",GsmKenyaLtd,0,0
2023-03-31 05:11:50+00:00,1641669608875630593,"We pay tax to buy bullets

Why can't the police use them

#Maandamano https://t.co/Jont6i2qYg",NjambaYaNgai,0,0
2023-03-31 05:10:31+00:00,1641669276909068290,"@FaithMa25513343 @Classic105Kenya Who told you the president u guys have can give out any piece of land for such an idea..,.Life so sweet let's take easy hard times won't remain forever.
#Hungercrisis 
#Classic105Kenya
#MainaAndKingangi 
#MainaKageni
#Maandamano 
#GreedyPoliticians",luther5_mart,1,0
2023-03-31 05:09:48+00:00,1641669098722451456,"@RailaOdinga On a high level, I can see the response to #maandamano was live bullets which is not right at all. 

Is there a way you can help Kenya using the current governance structure and business systems? 

Disruptive #innovation should not be implemented through political unrest.",GrahamWNyambura,0,0
2023-03-31 05:07:42+00:00,1641668568822497281,"@MajimajiKenya #Brekko
This is a wrong tweet when we're in the middle of a crisis 
It will encourage the rest places due for #Maandamano to be more worse 
You're encouraging those looters, robbers, thieves",kucheey,2,0
2023-03-31 05:06:28+00:00,1641668258787934209,If that isn't a talent I don't know what it is. #Maandamano,ChienjoVictor,0,0
2023-03-31 05:04:31+00:00,1641667768360550403,#Maandamano,HuyuNiSMS,0,0
2023-03-31 05:01:44+00:00,1641667068293439488,"Mtaa gani Nairobi noma #Maandamano so far? Kibra, Mathare, Kawangware &amp; Embakasi 
(Also, highlight what was good, bad &amp; ugly) #Brekko",MajimajiKenya,4,2
2023-03-31 04:58:58+00:00,1641666371430825989,@AlinurMohamed_ @AfUncensored And we ain't stopping Kwa taarifa yao...we will keep on pushing 💪👊....#maandamano mpaka kieleweke,michaeljuma791,0,0
2023-03-31 04:58:13+00:00,1641666181839876096,"@CecilyMbarire @ntvkenya @citizentvkenya @KTNNewsKE @NPSOfficial_KE @KindikiKithure sadly, the media has been awash with cutting down of 20 Northlands trees and transfer of 30 kondoos, doesn't matter the history of the land. that is the worst according to the compromised media. They won't show you this side of #Maandamano. over to you @AnyangNyongo.",nathanrobe,1,0
2023-03-31 04:58:04+00:00,1641666147387932675,"@MigunaMiguna U thought u will be given job in this govt when you kept on yapping about your coming back ,where did you go when your enemy keeps on serving you food be cautious  #leav alon our #maandamano",shey_yogo,0,0
2023-03-31 04:47:38+00:00,1641663521975857153,"Why does Rihanna’s coochie sound better than the rest?😂😂😂 

By #randygramms 

#kdd233p #boutross #winnieodinga  #DjFatxo #RigathiGachagua #PwaniUniversity #hapa #unga #mombasa #kisumu #sakaja #citizentv #kalenjins #Maandamano https://t.co/njqevaaLN6",RandyGramms,1,0
2023-03-31 04:46:36+00:00,1641663258791690241,"If we continue allowing destruction of lives, property in our country In the name of #Maandamano, we will've tolerated impunity, backwardness, lawlessness.I call upon the opposition chief @RailaOdinga to call off this menace.We call upon the security agencies to be more vigilant https://t.co/fbU3Y8uTFP",GKTongoyo,7,0
2023-03-31 04:43:43+00:00,1641662534296977409,"🔉WORK, KAZI ONLINE🔥🔥
Kuna kazi, each week malipo💸💸

Top 3 Retweeters
1. Ksh 1000
2.ksh 700
3.ksh 500

Naangalia ule ameretweet posts mob each week, no favourism✔️
We will grow as a family🥳. Like and retweet, kila wiki unapata stake 🥱
#Ruto #Maandamano #PwaniUniversity",Odiking254,15,16
2023-03-31 04:39:28+00:00,1641661466452303872,"@RailaOdinga in the next #Maandamano 
Can you try something different with your supporters. Ask them to wear some kind of uniform and stop carrying stones and slings. Then ask them to walk in solidarity holding each others hand and chant. Maybe then you'll not taste any teargas",gnjoru,0,0
2023-03-31 04:38:08+00:00,1641661128202764289,"Don't say rich people, say Odinga, the Luo...  #Maandamano https://t.co/xsYjQQZd2J",WanjiruNdagita,10,2
2023-03-31 04:18:37+00:00,1641656219248017411,"To advocate for change, maandamano should continue. Debate with @PierraKei via @StandardKenya
#MaandamanoThursdays 
#MaandamanoMondays 
#Maandamano https://t.co/JcQHyuTVij",Wanyonyimorgan_,24,5
2023-03-31 04:11:02+00:00,1641654311498272770,"True, but the #Maandamano were illegal, so why go there?! To cover what?!",thisbrunomuindi,0,0
2023-03-31 04:08:08+00:00,1641653580984713223,"@NjeriBt ...the physiological objective of sauna is to sweat out toxins...so just exert yourself enough out there...better still, attend a #Maandamano (if in Nairobi)...if safely ensconced at the coast, well, that's a natural sauna right there! Use your feet Memsahib 😂🎶🎼",kahawa_ni_dawa,0,0
2023-03-31 04:02:00+00:00,1641652035161411584,Snippets of a plain-clothes police officer captured breaking the driver's window of a media vehicle before shooting a teargas canister inside during the Azimio #Maandamano protests https://t.co/vqPLomxzMh,ViralTeaKe,1,1
2023-03-31 04:01:27+00:00,1641651896279605248,"@NationFmKE @DavidOyuke Where were the @PoliceKE ?
They should ensure peaceful #Maandamano instead of brutalizing #Kenyans and should have provided protection and security. Can’t be simply reminding them to do their jobs",Vi_VaKE,0,0
2023-03-31 03:59:47+00:00,1641651479126716417,Cloning of numberplates is illegal &amp; when done by the media then their news will never be credible.The Prado with #KDD233P numberplates were altered making it a tool for criminals and crime. This #Maandamano is taking a new twist. But our @HNIBKE wako rada sana. Ama vipi #Azimio https://t.co/00MYB80hD2,Mekatili_KE,0,0
2023-03-31 03:54:47+00:00,1641650220026011649,@RailaOdinga On condition that #Maandamano ceases @RailaOdinga,GrahamWNyambura,2,0
2023-03-31 03:54:08+00:00,1641650055948955648,"Niliambia kithure Kindiki Wamwambie ratiba ya #Maandamano 

Salaale laiti  ningelijua!!! https://t.co/RWBZJQq8JC",kasyokaamos1,0,0
2023-03-31 03:45:25+00:00,1641647863611502592,"A negative woman will magnify your faults, real or imagined.
#amerix #ToxicMasculinity #Azimio #MaandamanoThursdays #Maandamano",waryawarya19,1,0
2023-03-31 03:43:08+00:00,1641647288861827073,"Raila odinga is kenya and kenya is Raila Odinga Ruto let that sink in your dome 
#MaandamanoThursdays #MaandamanoMondays #Maandamano #Azimio #azimiotv",waryawarya19,1,0
2023-03-31 03:42:42+00:00,1641647177771659264,@paulinenjoroge so twende #maandamano ama??,arap_chepkoit,1,0
2023-03-31 03:35:48+00:00,1641645442621480960,"A child in #Mathare was hit by a tear gas canister during #MaandamanoMondays and this is what I had to say about it during my interview @KTNNewsKE. Let's ensure we protect the right of children to go to school safely even as we do #Maandamano 

#Jarida #MaandamanoThursdays #SDG4 https://t.co/NGtWInzDZ1",TitusKuria_,18,8
2023-03-31 03:30:22+00:00,1641644076217823233,"Address the people who join #Maandamano  protesting about high taxes, high cost of living and expensive unga, electricity and petrol",YussufMwinyi,6,2
2023-03-31 03:08:14+00:00,1641638506991591425,"#BREAKING: KILLER CORP
The Police Officer tasked to kill Azimio leaders has been unmasked.
#Rank:    Corporal 
#Name:   Silas Kemboi 
#Station: Kamkunji Pol Station.
He served in Ruai Pol Station b4 coming to Kamkunji.
#Maandamano
@RailaOdinga 
@skmusyoka https://t.co/UVC3pJn3B7",RashidMohamedK2,2,0
2023-03-31 02:55:54+00:00,1641635401025613831,"Mothers are winning
#CostOfLivingCrisis #MaandamanoThursday #Maandamano",BeingCharlie,0,0
2023-03-31 02:54:18+00:00,1641634997000892416,"Yesterday it was Martha Karua, make no mistake your time is coming!

You will reap what you sow!

We have seen more POWERFUL men in government who wept like children later.

Your position is TEMPORARY

#CostOfLivingCrisis #MaandamanoThursday #Maandamano",BeingCharlie,0,0
2023-03-31 02:48:05+00:00,1641633434924720128,"😅😂The gods vs President William Ruto
#CostOfLivingCrisis #Maandamano #MaandamanoThursday",BeingCharlie,0,0
2023-03-31 02:46:30+00:00,1641633037547892738,"@RailaOdinga Call of #Maandamano and use proper channels, be creative buana stop inciting Kenyans.",Jeistin1,1,0
2023-03-31 02:44:59+00:00,1641632653748076544,"Hunger, joblessness, despair,  frustrations, 'don't care' culture amongst most Kenyans fueled by terrible economy caused by we corrupt political leaders. If Raila doesn't state his #Maandamano ENDGAME and exact ACTIONS to end impunity before Monday, he'd stop the damn protests.",Wakabando,16,3
2023-03-31 02:44:57+00:00,1641632646861135872,"Julius Malema #NationalShutdown 
Raila Odinga #Maandamano",BeingCharlie,0,0
2023-03-31 02:44:52+00:00,1641632624086065153,"Opinion Wandayi: “We will continue with this demonstrations until Raila says stop…”

Not until the cost of living is reduced? 😳
#Maandamano #MaandamanoMondays #MaandamanoThursdays",CKalekem,1,0
2023-03-31 02:33:49+00:00,1641629843577077762,"@AnyangNyongo @jootrhkisumu Gov @AnyangNyongo: any other mass protest, you'll have no Kisumu city to boast of. The hunger, joblessness,  despair,  frustration amongst the youths knows no sanity. If Agwambo doesn't publicize #Maandamano ENDGAME before Monday, bite the bullet and distance. Secure your legacy.",Wakabando,79,4
2023-03-31 02:33:17+00:00,1641629708226899968,"@AnyangNyongo Gov @AnyangNyongo: any other mass protest, you'll have no Kisumu city to boast of. The hunger, joblessness,  despair,  frustration amongst the youths knows no sanity. If Agwambo doesn't publicize #Maandamano ENDGAME before Monday, bite the bullet and distance. Secure your legacy.",Wakabando,5,1
2023-03-31 02:32:33+00:00,1641629527079100416,"@AnyangNyongo Gov @AnyangNyongo: any other mass protest, you'll have no Kisumu city to boast of. The hunger, joblessness,  despair,  frustration amongst the youths knows no sanity. If Agwambo doesn't publicize #Maandamano ENDGAME before Monday, bite the bullet and distance. Secure your legacy.",Wakabando,105,15
2023-03-31 02:22:05+00:00,1641626889407156225,"It's raining, and I can see school kids outside gates awaiting to be picked. 

Add this to #Maandamano agenda. Nkt. ....
Fix this buana.",Gichy_,5,1
2023-03-31 02:13:16+00:00,1641624672658661376,#Azimio JESHI YA BABA in action during #Maandamano,KiguruKimani,0,0
2023-03-31 02:04:44+00:00,1641622525095313408,"Peaceful protest is what is happening in South Africa with @Julius_S_Malema, #Kenyans are just actively destroying this country in the name of #Maandamano. 

The element of none violence is critical to any mass action. 

Truth be told, coverage is based on agenda setting.",NyoikeTj,0,0
